C_id,P_id,W_id,Platform,OrderDate,year,quantity
12699,405133,21207,Snapdeal,03-03-2010,2010,2
12700,405134,21254,Snapdeal,11-02-2011,2011,2
12701,405135,21259,Snapdeal,04-04-2014,2014,2
12702,405136,21265,Snapdeal,05-07-2014,2014,2
12703,405137,21380,Snapdeal,11-04-2010,2010,2
12704,405138,21386,Snapdeal,11-02-2012,2012,2
12705,405139,21390,Snapdeal,05-06-2013,2013,2
12706,405140,21450,Snapdeal,08-11-2016,2016,2
12707,405141,21455,Snapdeal,02-09-2015,2015,2
12708,405142,21456,Snapdeal,02-11-2010,2010,2
12709,405143,22222,Snapdeal,05-10-2014,2014,1
12710,405144,22229,Snapdeal,05-10-2017,2017,1
12711,405145,22232,Amazon,08-05-2014,2014,1
12712,405146,12237,Amazon,02-02-2010,2010,1
12713,405147,22249,Amazon,03-07-2013,2013,1
12714,405148,21193,Snapdeal,08-06-2015,2015,1
12715,405149,21203,Snapdeal,05-06-2014,2014,1
12716,405150,21207,Snapdeal,10-01-2012,2012,1
12717,405151,21254,Flipkart,02-07-2011,2011,1
12718,405152,21259,Flipkart,02-08-2014,2014,2
12719,405153,21265,Flipkart,12-04-2012,2012,1
12720,405154,21380,Flipkart,03-09-2012,2012,2
12721,405155,20293,Flipkart,04-12-2015,2015,3
12722,405156,20502,Flipkart,09-11-2016,2016,3
12723,405157,20512,Flipkart,06-10-2013,2013,3
12724,405158,20695,Flipkart,10-08-2010,2010,4
12725,405159,20826,Flipkart,08-04-2010,2010,1
12726,405160,20836,Flipkart,10-11-2013,2013,2
12727,405161,20900,Snapdeal,08-09-2010,2010,1
12728,405162,20901,Snapdeal,04-04-2017,2017,1
12729,405163,20992,Snapdeal,01-08-2016,2016,1
12730,405164,21041,Amazon,04-06-2011,2011,1
12731,405165,21069,Amazon,02-07-2013,2013,1
12732,405166,21136,Amazon,11-10-2015,2015,1
12733,405167,21149,Amazon,08-02-2011,2011,1
12734,405168,21192,Amazon,05-08-2015,2015,1
12735,405169,21193,Amazon,03-02-2013,2013,2
12736,404561,21450,Flipkart,01-02-2010,2010,2
12737,404562,21455,Snapdeal,09-02-2011,2011,1
12738,404563,21456,Snapdeal,08-04-2015,2015,1
12739,404564,22222,Snapdeal,05-09-2017,2017,1
12740,404565,22229,Snapdeal,09-08-2011,2011,1
12741,404566,22232,Snapdeal,05-03-2011,2011,1
12742,404567,12237,Snapdeal,12-05-2015,2015,1
10021,404568,22249,Snapdeal,05-12-2015,2015,3
10022,404569,22253,Snapdeal,12-12-2011,2011,4
10023,404570,22256,Snapdeal,02-12-2012,2012,2
10025,404571,22260,Snapdeal,03-07-2014,2014,1
10026,404572,20512,Snapdeal,01-06-2011,2011,2
10027,404573,20695,Snapdeal,05-06-2014,2014,3
10029,404574,20826,Snapdeal,08-11-2014,2014,4
10030,404575,20836,Snapdeal,09-09-2016,2016,1
10031,404576,20900,Snapdeal,09-07-2014,2014,1
10032,404577,20901,Amazon,06-09-2010,2010,1
10033,404578,20992,Amazon,09-11-2011,2011,1
10034,404579,21041,Amazon,01-06-2016,2016,1
10035,404580,21069,Snapdeal,05-02-2011,2011,1
10036,404581,21136,Snapdeal,09-01-2010,2010,1
10038,404582,21149,Snapdeal,04-12-2013,2013,1
10039,404583,21192,Flipkart,07-03-2014,2014,1
10040,404584,21193,Flipkart,12-07-2015,2015,1
10041,404585,21203,Flipkart,01-10-2015,2015,1
10042,404586,21207,Flipkart,06-06-2015,2015,1
10043,404587,21254,Flipkart,06-04-2016,2016,1
10044,404588,21259,Flipkart,09-09-2013,2013,1
10045,404589,21265,Flipkart,07-12-2011,2011,1
10046,404590,21380,Flipkart,07-10-2011,2011,1
10047,404591,20024,Flipkart,01-06-2015,2015,1
10048,404592,20049,Flipkart,12-08-2014,2014,1
10050,404593,20293,Snapdeal,05-05-2012,2012,1
10051,404594,20502,Snapdeal,02-01-2010,2010,1
10052,404595,20512,Snapdeal,04-11-2011,2011,1
10053,404596,20695,Amazon,05-04-2017,2017,1
10054,404597,20826,Amazon,01-10-2013,2013,1
10055,404598,20836,Amazon,06-12-2012,2012,1
10056,404599,20900,Amazon,01-03-2010,2010,1
10057,404600,20901,Amazon,10-08-2012,2012,1
10059,404601,20992,Amazon,05-10-2014,2014,1
10060,404602,21041,Amazon,01-08-2012,2012,1
10061,404603,21069,Amazon,09-02-2015,2015,1
10062,404604,21136,Flipkart,05-10-2011,2011,1
10063,404605,21149,Flipkart,09-09-2015,2015,1
10064,404606,21192,Snapdeal,04-10-2012,2012,1
10065,404607,21193,Amazon,03-05-2014,2014,1
10066,404608,21203,Snapdeal,11-12-2010,2010,1
10067,404609,21207,Snapdeal,09-01-2013,2013,1
10068,404610,21254,Snapdeal,01-02-2011,2011,1
10069,404611,21259,Snapdeal,01-10-2017,2017,1
10070,404612,21265,Amazon,12-05-2013,2013,1
10072,404613,21380,Amazon,06-06-2017,2017,1
10073,404614,21386,Amazon,03-02-2014,2014,1
10074,404615,21390,Amazon,07-03-2012,2012,1
10075,404616,21450,Amazon,05-09-2010,2010,1
10076,404617,21455,Amazon,02-06-2014,2014,1
10077,404618,21456,Amazon,12-04-2012,2012,3
10078,404619,22222,Amazon,07-09-2016,2016,3
10079,404620,22229,Amazon,12-04-2010,2010,3
10080,404621,22232,Amazon,11-02-2010,2010,3
10081,404622,12237,Amazon,07-01-2012,2012,3
10082,404623,22249,Amazon,09-11-2016,2016,3
10083,404624,22253,Amazon,02-08-2016,2016,3
10084,404625,22256,Flipkart,11-05-2014,2014,3
10085,404626,22260,Snapdeal,04-02-2017,2017,3
10086,404627,20512,Snapdeal,06-09-2011,2011,3
10087,404628,20695,Snapdeal,03-12-2010,2010,3
10088,404629,20826,Snapdeal,11-02-2011,2011,3
10089,404630,20836,Flipkart,03-01-2013,2013,2
10090,404631,20900,Flipkart,08-06-2010,2010,2
10091,404632,20901,Flipkart,03-02-2010,2010,1
10092,404633,20992,Snapdeal,03-01-2015,2015,1
10093,404634,21041,Snapdeal,05-07-2010,2010,1
10094,404635,21069,Snapdeal,12-04-2012,2012,1
10095,404636,21136,Snapdeal,12-09-2015,2015,1
10096,404637,21149,Snapdeal,02-07-2013,2013,2
10097,404638,21192,Snapdeal,02-03-2014,2014,2
10098,404639,21193,Snapdeal,01-02-2010,2010,2
10099,404640,21203,Snapdeal,05-09-2010,2010,2
10100,404641,21207,Snapdeal,05-06-2012,2012,2
10101,404642,21254,Snapdeal,01-04-2011,2011,2
10102,404643,21259,Snapdeal,02-01-2012,2012,2
10103,404644,21265,Snapdeal,04-06-2011,2011,2
10104,404645,21380,Snapdeal,05-04-2010,2010,2
10105,404646,21386,Snapdeal,05-01-2016,2016,2
10106,404647,21390,Snapdeal,11-03-2014,2014,1
10107,404648,21450,Amazon,09-06-2015,2015,1
10108,404649,21455,Amazon,09-01-2011,2011,1
10109,404650,21456,Amazon,05-10-2010,2010,1
10110,404651,22222,Snapdeal,05-12-2016,2016,1
10111,404652,22229,Snapdeal,11-01-2013,2013,1
10112,404653,22232,Snapdeal,02-09-2015,2015,1
10113,404654,12237,Flipkart,09-02-2012,2012,1
10114,404655,22249,Flipkart,06-10-2013,2013,1
10115,404656,21193,Flipkart,07-02-2013,2013,2
10116,404657,21203,Flipkart,10-08-2011,2011,1
10117,404658,21207,Flipkart,01-12-2015,2015,2
10118,404659,21254,Flipkart,04-10-2013,2013,3
10119,404660,21259,Flipkart,12-01-2011,2011,3
10120,404661,21265,Flipkart,04-11-2014,2014,3
10121,404662,21380,Flipkart,10-05-2011,2011,4
10122,404663,21386,Flipkart,01-01-2017,2017,1
10123,404664,21390,Snapdeal,08-03-2015,2015,2
10124,404665,21450,Snapdeal,03-04-2010,2010,1
10125,404666,21455,Snapdeal,10-01-2014,2014,1
10126,404667,21456,Amazon,05-12-2010,2010,1
10127,404668,22222,Amazon,04-09-2017,2017,1
10128,404669,22229,Amazon,09-04-2015,2015,1
10129,404670,22232,Amazon,08-05-2010,2010,1
10130,404671,21193,Amazon,08-08-2010,2010,1
10131,404672,21203,Amazon,01-01-2013,2013,2
10132,404673,21207,Amazon,07-12-2015,2015,2
10133,404674,21254,Amazon,01-03-2010,2010,1
10134,404675,21259,Flipkart,05-06-2011,2011,1
10135,404676,21265,Flipkart,11-10-2012,2012,1
10136,404677,21380,Snapdeal,06-07-2017,2017,1
10137,404678,21386,Amazon,03-12-2017,2017,1
10138,404679,21390,Snapdeal,01-07-2011,2011,1
10139,404680,21450,Snapdeal,04-02-2017,2017,3
10140,404681,21455,Snapdeal,04-02-2017,2017,4
10141,404682,21456,Snapdeal,04-04-2010,2010,2
10142,404683,22222,Amazon,01-06-2016,2016,1
10143,404684,22229,Amazon,04-07-2013,2013,2
10144,404685,22232,Amazon,05-10-2013,2013,3
10145,404686,12237,Amazon,09-10-2011,2011,4
10146,404687,22249,Amazon,01-09-2015,2015,1
10147,404688,22253,Amazon,06-07-2011,2011,1
10148,404689,22256,Amazon,04-05-2011,2011,1
10149,404690,22260,Amazon,06-10-2010,2010,1
10150,404691,20512,Amazon,03-10-2010,2010,1
10151,404692,20695,Amazon,01-11-2010,2010,1
10152,404693,20826,Amazon,10-04-2015,2015,1
10153,404694,20836,Amazon,01-10-2015,2015,1
10154,404695,20900,Amazon,06-02-2016,2016,1
10155,404696,20901,Flipkart,08-12-2011,2011,1
10156,404697,20992,Snapdeal,03-05-2011,2011,1
10157,404698,21041,Snapdeal,03-11-2012,2012,1
10158,404699,21069,Snapdeal,11-11-2010,2010,1
10159,404700,21136,Snapdeal,09-10-2013,2013,1
10160,404701,21149,Flipkart,08-02-2016,2016,1
10161,404702,21192,Flipkart,06-04-2014,2014,1
10162,404703,21193,Flipkart,09-06-2013,2013,1
10163,404704,21203,Snapdeal,01-05-2013,2013,1
10164,404705,21207,Snapdeal,10-01-2010,2010,1
10165,404706,21254,Snapdeal,02-08-2015,2015,1
10166,404707,21259,Snapdeal,06-10-2017,2017,1
10167,404708,21265,Snapdeal,07-11-2013,2013,1
10168,404709,21380,Snapdeal,01-09-2012,2012,1
10169,404710,21386,Snapdeal,04-03-2013,2013,1
10170,404711,21390,Snapdeal,02-12-2011,2011,1
10171,404712,21450,Snapdeal,10-10-2016,2016,1
10172,404713,21455,Snapdeal,02-11-2015,2015,1
10173,404714,21456,Snapdeal,08-02-2014,2014,1
10174,404715,22222,Snapdeal,03-01-2014,2014,1
10175,404716,22229,Snapdeal,01-08-2013,2013,1
10176,404717,22232,Snapdeal,10-01-2012,2012,1
10177,404718,12237,Snapdeal,06-09-2010,2010,1
10178,404719,22249,Amazon,09-07-2012,2012,1
10179,404720,21193,Amazon,02-07-2016,2016,1
10180,404721,21203,Amazon,06-08-2017,2017,1
10181,404722,21207,Snapdeal,11-08-2012,2012,1
10182,404723,21254,Snapdeal,07-03-2017,2017,1
10183,404724,20901,Snapdeal,06-09-2015,2015,1
10184,404725,20992,Flipkart,06-01-2011,2011,1
10185,404726,21041,Flipkart,07-11-2014,2014,1
10186,404727,21069,Flipkart,12-03-2014,2014,1
10187,404728,21136,Flipkart,02-10-2016,2016,1
10188,404729,21149,Flipkart,11-07-2010,2010,1
10189,404730,21192,Flipkart,04-03-2013,2013,3
10190,404731,21193,Flipkart,08-09-2016,2016,3
10191,404732,21203,Flipkart,11-03-2011,2011,3
10192,404733,21207,Flipkart,09-11-2016,2016,3
10193,404734,21254,Flipkart,06-06-2013,2013,3
10194,404735,21259,Snapdeal,09-03-2013,2013,3
10195,404736,21265,Snapdeal,09-07-2013,2013,3
10196,404737,21380,Snapdeal,08-06-2011,2011,3
10197,404738,21386,Amazon,11-10-2014,2014,3
10198,404739,21390,Amazon,04-07-2014,2014,3
10199,404740,21450,Amazon,03-09-2013,2013,3
10200,404741,21455,Amazon,07-01-2012,2012,3
10201,404742,21456,Amazon,05-06-2017,2017,2
10202,404743,22222,Amazon,09-05-2011,2011,2
10203,404744,22229,Amazon,01-02-2013,2013,1
10204,404745,22232,Amazon,10-08-2015,2015,1
10205,404746,12237,Flipkart,06-09-2013,2013,1
10206,404747,22249,Flipkart,06-01-2011,2011,1
10207,404748,22253,Snapdeal,04-07-2014,2014,1
10208,404749,22256,Amazon,02-12-2015,2015,2
10209,404750,22260,Snapdeal,08-01-2015,2015,2
10210,404751,20512,Snapdeal,05-03-2010,2010,2
10211,404752,20695,Snapdeal,11-02-2012,2012,2
10212,404753,20826,Snapdeal,03-04-2015,2015,2
10213,404754,20836,Amazon,02-05-2017,2017,2
10214,404755,20900,Amazon,04-04-2016,2016,2
10215,404756,20901,Amazon,08-11-2012,2012,2
10216,404757,20992,Amazon,09-10-2010,2010,2
10217,404758,21041,Amazon,07-08-2015,2015,2
10218,404759,21069,Amazon,02-06-2017,2017,1
10219,404760,21136,Amazon,04-07-2013,2013,1
10220,404761,21149,Amazon,09-02-2010,2010,1
10221,404762,21192,Amazon,06-02-2015,2015,1
10222,404763,21193,Amazon,05-11-2013,2013,1
10223,404764,21203,Amazon,05-04-2010,2010,1
10224,404765,21207,Amazon,04-08-2013,2013,1
10225,404766,21254,Amazon,03-11-2011,2011,1
10226,404767,21259,Flipkart,12-07-2016,2016,1
10227,404768,21265,Snapdeal,07-06-2015,2015,2
10228,404769,21380,Snapdeal,04-12-2016,2016,1
10229,404770,21386,Snapdeal,12-11-2010,2010,2
10230,404771,21390,Snapdeal,08-11-2011,2011,3
10231,404772,21450,Flipkart,06-11-2017,2017,3
10232,404773,21455,Flipkart,06-07-2015,2015,3
10233,404774,21456,Flipkart,01-10-2011,2011,4
10234,404775,22222,Snapdeal,06-10-2014,2014,1
10235,404776,22229,Snapdeal,03-03-2016,2016,2
10236,404777,22232,Snapdeal,03-12-2014,2014,1
10237,404778,12237,Snapdeal,04-05-2016,2016,1
10238,404779,22249,Snapdeal,04-02-2012,2012,1
10239,404780,21193,Snapdeal,07-07-2014,2014,1
10240,404781,21203,Snapdeal,07-11-2017,2017,1
10241,404782,21207,Snapdeal,04-10-2010,2010,1
10242,404783,21254,Snapdeal,07-03-2011,2011,1
10243,404784,21259,Snapdeal,08-12-2011,2011,2
10244,404785,21265,Snapdeal,10-03-2011,2011,2
10245,404786,21380,Snapdeal,08-06-2010,2010,1
10246,404787,20293,Snapdeal,09-07-2016,2016,1
10247,404788,20502,Snapdeal,09-11-2015,2015,1
10248,404789,20512,Snapdeal,08-06-2014,2014,1
10249,404790,20695,Amazon,12-09-2014,2014,1
10250,404791,20826,Amazon,03-01-2014,2014,1
10251,404792,20836,Amazon,03-01-2015,2015,3
10252,404793,20900,Snapdeal,07-10-2010,2010,4
10253,404794,20901,Snapdeal,11-01-2016,2016,2
10254,404795,20992,Snapdeal,06-06-2015,2015,1
10255,404796,21041,Flipkart,06-12-2012,2012,2
10256,404797,21069,Flipkart,09-04-2012,2012,3
10257,404798,21136,Flipkart,11-08-2013,2013,4
10258,404799,21149,Flipkart,09-02-2013,2013,1
10259,404800,21192,Flipkart,12-07-2011,2011,1
10260,404801,21193,Flipkart,04-10-2010,2010,1
10261,404802,21203,Flipkart,07-12-2015,2015,1
10262,404803,21207,Flipkart,06-07-2013,2013,1
10263,404804,21254,Flipkart,01-10-2016,2016,1
10264,404805,21259,Flipkart,03-02-2016,2016,1
10265,404806,21265,Snapdeal,04-01-2011,2011,1
10266,404807,21380,Snapdeal,07-11-2014,2014,1
10267,404808,21386,Snapdeal,04-06-2013,2013,1
10268,404809,21390,Amazon,04-01-2012,2012,1
10269,404810,21450,Amazon,12-07-2014,2014,1
10270,404811,21455,Amazon,07-09-2012,2012,1
10271,404812,21456,Amazon,10-04-2010,2010,1
10272,404813,22222,Amazon,08-12-2016,2016,1
10273,404814,22229,Amazon,08-04-2012,2012,1
10274,404815,22232,Amazon,12-08-2013,2013,1
10275,404816,12237,Amazon,06-01-2011,2011,1
10276,404817,22249,Flipkart,07-06-2017,2017,1
10277,404818,22253,Flipkart,03-11-2013,2013,1
10278,404819,22256,Snapdeal,04-08-2014,2014,1
10279,404820,22260,Amazon,12-01-2013,2013,1
10280,404821,20512,Snapdeal,04-06-2011,2011,1
10281,404822,20695,Snapdeal,12-01-2010,2010,1
10282,404823,20826,Snapdeal,10-04-2015,2015,1
10283,404824,20836,Snapdeal,12-04-2011,2011,1
10284,404825,20900,Amazon,04-12-2011,2011,1
10285,404826,20901,Amazon,02-12-2016,2016,1
10286,404827,20992,Amazon,11-04-2013,2013,1
10287,404828,21041,Amazon,09-07-2013,2013,1
10288,404829,21069,Amazon,10-08-2010,2010,1
10289,404830,21136,Amazon,07-03-2017,2017,1
10290,404831,21149,Amazon,05-09-2014,2014,1
10291,404832,21192,Amazon,07-03-2016,2016,1
10292,404833,21193,Amazon,06-07-2016,2016,1
10294,404834,21203,Amazon,01-07-2017,2017,1
10295,404835,21207,Amazon,05-06-2015,2015,1
10296,404836,21254,Amazon,06-08-2015,2015,1
10297,404837,21259,Amazon,11-08-2010,2010,1
10298,404838,21265,Flipkart,06-10-2016,2016,1
10299,404839,21380,Snapdeal,04-05-2010,2010,1
10300,404840,21386,Snapdeal,11-09-2015,2015,1
10301,404841,21390,Snapdeal,01-12-2014,2014,1
10302,404842,21450,Snapdeal,03-12-2011,2011,3
10303,404843,21455,Flipkart,07-01-2010,2010,3
10304,404844,21456,Flipkart,12-09-2012,2012,3
10305,404845,22222,Flipkart,07-05-2011,2011,3
10306,404846,22229,Snapdeal,05-05-2011,2011,3
10307,404847,22232,Snapdeal,12-10-2011,2011,3
10308,404848,12237,Snapdeal,05-06-2017,2017,3
10309,404849,22249,Snapdeal,12-07-2016,2016,3
10310,404850,21193,Snapdeal,06-01-2012,2012,3
10311,404851,21203,Snapdeal,01-08-2012,2012,3
10312,404852,21207,Snapdeal,05-01-2012,2012,3
10313,404853,21254,Snapdeal,09-06-2015,2015,3
10314,404854,21259,Snapdeal,01-04-2013,2013,2
10315,404855,21265,Snapdeal,07-03-2011,2011,2
10317,404856,21380,Snapdeal,05-09-2013,2013,1
10318,404857,21386,Snapdeal,02-06-2017,2017,1
10319,404858,21390,Snapdeal,04-11-2010,2010,1
10320,404859,21450,Snapdeal,07-12-2015,2015,1
10321,404860,21455,Snapdeal,07-04-2010,2010,1
10322,404861,21456,Amazon,06-05-2017,2017,2
10323,404862,22222,Amazon,11-09-2012,2012,2
10324,404863,22229,Amazon,07-11-2011,2011,2
10325,404864,22232,Snapdeal,06-12-2016,2016,2
10326,404865,21193,Snapdeal,08-10-2013,2013,2
10327,404866,21203,Snapdeal,06-01-2014,2014,2
10328,404867,21207,Flipkart,11-10-2014,2014,2
10329,404868,21254,Flipkart,08-04-2011,2011,2
10330,404869,21259,Flipkart,03-06-2014,2014,2
10331,404870,21265,Flipkart,06-09-2010,2010,2
10332,404871,21380,Flipkart,02-10-2010,2010,1
10333,404872,21386,Flipkart,05-06-2014,2014,1
10334,404873,21390,Flipkart,04-01-2017,2017,1
10335,404874,21450,Flipkart,08-06-2016,2016,1
10336,404875,21455,Flipkart,02-02-2011,2011,1
10337,404876,21456,Flipkart,07-08-2011,2011,1
10338,404877,22222,Snapdeal,12-01-2015,2015,1
10339,404878,22229,Snapdeal,03-02-2015,2015,1
10340,404879,22232,Snapdeal,06-01-2011,2011,1
10341,404880,12237,Amazon,06-07-2014,2014,2
10342,404881,22249,Amazon,06-06-2012,2012,1
10343,404882,22253,Amazon,03-01-2010,2010,2
10344,404883,22256,Amazon,04-02-2013,2013,3
10345,404884,22260,Amazon,06-08-2017,2017,3
10346,404885,20512,Amazon,09-10-2011,2011,3
10347,404886,20695,Amazon,12-11-2014,2014,4
10348,404887,20826,Amazon,04-07-2014,2014,1
10349,404888,20836,Flipkart,05-03-2011,2011,2
10350,404889,20900,Flipkart,09-04-2015,2015,1
10351,404890,20901,Snapdeal,11-06-2015,2015,1
10352,404891,20992,Amazon,12-02-2014,2014,1
10353,404892,21041,Snapdeal,10-07-2016,2016,1
10354,404893,21069,Snapdeal,07-08-2014,2014,1
10355,404894,21136,Snapdeal,10-05-2013,2013,1
10356,404895,21149,Snapdeal,09-11-2011,2011,1
10357,404896,21192,Amazon,11-07-2014,2014,1
10358,404897,21193,Amazon,09-11-2013,2013,2
10359,404898,21203,Amazon,11-08-2014,2014,2
10360,404899,21207,Amazon,03-09-2013,2013,1
10361,404900,21254,Amazon,03-07-2016,2016,1
10362,404901,21259,Amazon,10-01-2011,2011,1
10363,404902,21265,Amazon,01-08-2015,2015,1
10364,404903,21380,Amazon,07-01-2010,2010,1
10365,404904,21386,Amazon,11-06-2010,2010,1
10366,404905,21390,Amazon,08-10-2016,2016,3
10367,404906,21450,Amazon,09-08-2011,2011,4
10368,404907,21455,Amazon,12-04-2015,2015,2
10369,404908,21456,Amazon,07-03-2014,2014,1
10370,404909,22222,Flipkart,02-03-2015,2015,2
10371,404910,22229,Snapdeal,01-07-2016,2016,3
10372,404911,22232,Snapdeal,07-08-2015,2015,4
10373,404912,12237,Snapdeal,01-02-2013,2013,1
10374,404913,22249,Snapdeal,06-03-2016,2016,1
10375,404914,21193,Flipkart,02-03-2012,2012,1
10376,404915,21203,Flipkart,07-01-2016,2016,1
10377,404916,21207,Flipkart,01-07-2014,2014,1
10378,404917,21254,Snapdeal,03-11-2013,2013,1
10379,404918,20901,Snapdeal,10-08-2012,2012,1
10380,404919,20992,Snapdeal,12-12-2011,2011,1
10381,404920,21041,Snapdeal,01-05-2015,2015,1
10382,404921,21069,Snapdeal,12-04-2014,2014,1
10383,404922,21136,Snapdeal,06-10-2017,2017,1
10384,404923,21149,Snapdeal,10-11-2012,2012,1
10385,404924,21192,Snapdeal,01-01-2013,2013,1
10386,404925,21193,Snapdeal,08-11-2015,2015,1
10387,404926,21203,Snapdeal,06-04-2014,2014,1
10388,404927,21207,Snapdeal,12-12-2013,2013,1
10389,404928,21254,Snapdeal,12-11-2010,2010,1
10390,404929,21259,Snapdeal,03-08-2014,2014,1
10391,404930,21265,Snapdeal,06-03-2014,2014,1
10392,404931,21380,Snapdeal,02-06-2014,2014,1
10393,404932,21386,Amazon,11-11-2014,2014,1
10394,404933,21390,Amazon,05-03-2016,2016,1
10395,404934,21450,Amazon,01-09-2014,2014,1
10396,404935,21455,Snapdeal,07-05-2013,2013,1
10397,404936,21456,Snapdeal,08-02-2016,2016,1
10398,404937,22222,Snapdeal,12-06-2016,2016,1
10399,404938,22229,Flipkart,09-03-2010,2010,1
10400,404939,22232,Flipkart,07-01-2014,2014,1
10401,404940,12237,Flipkart,02-12-2012,2012,1
10402,404941,22249,Flipkart,02-04-2013,2013,1
10403,404942,22253,Flipkart,03-03-2012,2012,1
10404,404943,22256,Flipkart,02-03-2012,2012,1
10405,404944,22260,Flipkart,02-07-2017,2017,1
10406,404945,20512,Flipkart,01-03-2011,2011,1
10407,404946,20695,Flipkart,09-03-2010,2010,1
10408,404947,20826,Flipkart,06-07-2015,2015,1
10409,404948,20836,Snapdeal,08-03-2010,2010,1
10410,404949,20900,Snapdeal,03-02-2017,2017,1
10411,404950,20901,Snapdeal,02-08-2012,2012,1
10412,404951,20992,Amazon,09-10-2014,2014,1
10413,404952,21041,Amazon,04-01-2014,2014,1
10414,404953,21069,Amazon,01-02-2012,2012,1
10415,404954,21136,Amazon,05-11-2012,2012,1
10416,404955,21149,Amazon,09-05-2015,2015,3
10417,404956,21192,Amazon,02-01-2014,2014,3
10418,404957,21193,Amazon,08-03-2010,2010,3
10419,404958,21203,Amazon,04-03-2012,2012,3
10420,404959,21207,Flipkart,04-07-2010,2010,3
10421,404960,21254,Flipkart,06-11-2014,2014,3
10422,404961,21259,Snapdeal,01-11-2011,2011,3
10423,404962,21265,Amazon,05-01-2017,2017,3
10424,404963,21380,Snapdeal,09-02-2015,2015,3
10425,404964,21386,Snapdeal,05-06-2016,2016,3
10426,404965,21390,Snapdeal,06-11-2017,2017,3
10428,404966,21450,Snapdeal,01-03-2015,2015,3
10429,404967,20900,Amazon,10-02-2016,2016,2
10430,404968,20901,Amazon,10-02-2014,2014,2
10431,404969,20992,Amazon,03-02-2011,2011,1
10432,404970,21041,Amazon,02-05-2017,2017,1
10433,404971,21069,Amazon,09-07-2015,2015,1
10435,404972,21136,Amazon,03-11-2011,2011,1
10436,404973,21149,Amazon,11-05-2014,2014,1
10437,404974,21192,Amazon,09-04-2012,2012,2
10438,404975,21193,Amazon,11-01-2012,2012,2
10439,404976,21203,Amazon,05-10-2011,2011,2
10440,404977,21207,Amazon,11-09-2011,2011,2
10441,404978,21254,Amazon,06-09-2015,2015,2
10442,404979,21259,Amazon,08-04-2015,2015,2
